timestamp,db_type,instance_id,connection_id,operation,collection,query,execution_time_sec,status_code,status_message,error_message,affected_rows,rows_returned,correlation_id,cpu_time_ms,io_time_ms,memory_usage_kb,lock_time_ms,is_anomalous
2025-04-13T08:01:22.132606,mysql,mysql-primary-2,conn-b12ae833,index,products,,2.665027,0,Success,,,,8185368e-0475-4ce7-8230-dcc200546535,1963.69,1447.84,36296,240.59,False
2025-04-07T03:13:29.226605,postgres,postgres-main-4,conn-52b2e64e,query,payments,"SELECT type, email, name, status FROM payments WHERE id = 'fb0a2266-eb27-4aba-ab9b-7a611bd8c22e' LIMIT 722",0.133244,0,Success,,,117.0,78ba0851-8a28-4645-91f7-3c034de444a3,59.44,74.73,33016,21.46,False
2025-04-07T14:17:07.111640,cassandra,cassandra-seed-5,conn-de5a4f3d,update,payments,,0.305263,0,Success,,2366.0,,1e6e265d-1f91-4222-bdfa-748a199a50e3,197.6,144.18,27327,81.47,False
2025-04-16T14:36:13.133641,postgres,postgres-archive-4,conn-8de68d97,transaction,metrics,,1.97404,0,Success,,,,33d9763f-e56c-41eb-8ee9-49097e4f4179,1084.13,889.89,24230,448.04,False
2025-04-15T01:21:41.104641,redis,redis-session-4,conn-17df87b9,index,sessions,,1.440001,0,Success,,,,2991bd93-9041-4fbd-9247-67d3e465e218,1099.58,410.0,13453,0.0,False
2025-03-24T00:17:46.098607,cassandra,cassandra-node-3-1,conn-0a761f90,transaction,metrics,,1.583457,0,Success,,,,8bd56239-2ac9-46f5-a2c2-8017aa44bb99,921.44,742.85,45062,181.0,False
2025-03-21T11:35:21.105643,mongodb,mongodb-shard-2-4,conn-be79c404,update,logs,"db.logs.updateOne({_id: 'bda08b1e-a50c-48b2-8f58-e534225b8fae'}, {$set: {updated_at: new Date()}})",0.090463,0,Success,,8054.0,,b24630ee-6e2c-434a-9e49-2d0ebf5cbcf7,71.2,46.39,22357,0.0,False
2025-03-27T21:41:52.126640,redis,redis-pubsub-4,conn-5663c5a2,transaction,logs,,0.615124,0,Success,,,,6e00bf5f-97eb-4034-9dfc-13ef25fd8dfc,288.31,187.0,32735,0.0,False
2025-03-19T15:13:29.314639,mysql,mysql-replica-2-5,conn-44ddf205,query,orders,"SELECT type, status FROM orders WHERE status = 'archived' ORDER BY updated_at ASC",0.372718,0,Success,,,1394.0,977d82bc-8b5e-4352-945d-5fc091174822,266.14,130.5,3744,0.0,False
2025-04-02T13:13:29.248637,mongodb,mongodb-shard-3-3,conn-9917a7c1,query,metrics,"db.metrics.aggregate([{$match: {type: 'user'}}, {$sort: {'created_at': -1}}])",0.764453,0,Success,,,3494.0,aef0f39e-6d35-4aa5-a241-e70041de2fc4,502.18,447.89,9272,223.62,False
2025-03-27T16:42:48.103609,postgres,postgres-archive-3,conn-32882200,transaction,orders,,1.295337,0,Success,,,,797792ca-6f9e-4177-9605-6153187fe0d3,815.61,536.35,48390,0.0,False
2025-04-14T14:12:50.122605,redis,redis-session-3,conn-0d2c964d,delete,metrics,DEL metrics:9d1c6564-5aa9-4cea-bbf1-0dae24ca9a3c,0.03308,1,Warning,Slow query warning,,,1ed1b02c-8911-49c8-a3a7-60fe57e4e790,22.54,17.48,24543,2.8,False
2025-04-15T03:13:29.353646,postgres,postgres-archive-3,conn-0e773ed2,update,payments,UPDATE payments SET updated_at = NOW() WHERE id = '95b1d809-b17a-445e-859e-5efd1a680317',0.459551,0,Success,,1.0,,c2d499ae-2ea1-456a-bd9c-aaf3f84d9af7,242.39,185.44,8439,17.72,False
2025-03-19T10:35:21.131640,mongodb,mongodb-shard-3-5,conn-a2158b22,index,users,,1.399421,0,Success,,,,8c5d551d-384d-4aea-ac60-a9b1f2895eef,710.05,615.94,6912,0.0,False
2025-03-24T11:41:51.105643,redis,redis-cache-2,conn-62cc0529,insert,payments,"SET payments:4fe08ad1-d735-4273-8c20-31fe31fa7d0c {""id"": ""2c61bdc2-5aa5-459d-8d0e-31a2b2b58673"", ""name"": ""Miranda Hall"", ""timestamp"": 1744857809} EX 3600",0.15372,0,Success,,1.0,,bc900899-4473-429b-8e69-eb2e78fe4135,99.62,80.18,22596,0.0,False
2025-03-22T07:34:20.096608,postgres,postgres-main-5,conn-4c650a3d,insert,payments,"INSERT INTO payments (status, email, created_at, id) VALUES ('pending', 'lorireed@example.com', NOW(), 'a7af0456-8385-4354-8658-89df1349e866')",0.304409,0,Success,,1.0,,3d9d13bc-b2e2-43e0-a5c5-0fd64478a5fc,221.52,178.35,8084,0.0,False
2025-04-04T21:05:30.105643,redis,redis-session-5,conn-0d0d22f3,insert,logs,"SET logs:bf6bb6b8-1adf-431b-849e-51748afcf308 {""id"": ""cf867b08-420b-461b-a72f-19c9fa0dabd1"", ""name"": ""Brandon Lowery"", ""timestamp"": 1744857809} EX 3600",0.015404,1,Warning,Slow query warning,,,1e802015-6fb0-4d61-a96b-32838f926623,8.86,4.88,46405,3.92,False
2025-03-26T17:13:29.269637,mongodb,mongodb-shard-3-2,conn-b749d3d5,query,sessions,"db.sessions.find({type: 'product'}).project({'name': 1, 'email': 1})",0.93971,0,Success,,,87.0,97ea7c61-42f5-4f9a-8b5f-c695ab32d3b8,449.5,323.63,13772,87.5,False
2025-03-26T13:09:19.137605,redis,redis-queue-4,conn-e5a5507a,delete,metrics,DEL metrics:33069c1b-5380-4652-a5c2-f409801bf895,0.260408,0,Success,,8619.0,,de008a53-35e2-4641-91ff-96e3420fa6fa,176.51,126.63,33426,0.0,False
2025-04-06T10:50:44.102609,mysql,mysql-replica-2-3,conn-dd70b078,aggregate,logs,,0.852105,1,Warning,Partial result returned,,,6b7d8b98-48fc-4002-a1ac-8be4864b2981,400.18,293.63,15695,51.38,False
2025-03-29T15:58:39.126640,mongodb,mongodb-shard-1-5,conn-619208ca,insert,users,"db.users.insertOne({""_id"": ""6878f6a0-4dfc-4e74-ae28-c5034a3bfc83"", ""name"": ""Barbara Turner"", ""email"": ""jdiaz@example.net"", ""status"": ""inactive"", ""created_at"": ""new Date()""})",0.339178,10,Data Integrity Error,Invalid data format,,,07ea3328-cb51-4451-8a5f-1a920a87aedc,162.05,110.95,40654,0.0,False
2025-04-04T07:13:29.397637,redis,redis-queue-3,conn-8cd8f105,update,orders,HSET orders:4627abf7-5f98-4257-902b-3581ff30da06 name Victor Velazquez,0.139763,0,Success,,4321.0,,2e181a60-a17b-4cf8-bdda-a2cc77468aca,98.87,36.93,37600,0.0,False
2025-04-01T15:13:29.207643,mongodb,mongodb-shard-3-2,conn-8dd185ba,transaction,metrics,,0.630996,0,Success,,,,6aa318e8-69d5-4806-a9eb-c915e74df34c,469.12,140.06,20674,0.0,False
2025-04-16T21:17:03.120640,cassandra,cassandra-node-3-2,conn-7ace13e7,update,payments,,0.389996,0,Success,,4382.0,,e107571c-4db0-4044-98e6-22a3a1753435,250.47,173.53,40083,80.42,False
2025-04-07T16:46:33.110640,redis,redis-cache-3,conn-c7cf668a,delete,users,DEL users:46a57ddf-e0ea-4aa6-b95b-d4f403d262db,0.192742,0,Success,,8624.0,,1e2983cb-6cf8-4d26-ac13-1512092c9cac,96.31,115.19,36629,0.0,False
2025-04-17T05:06:24.141614,mysql,mysql-replica-1-1,conn-77b87b6a,delete,sessions,DELETE FROM sessions,0.24079,3,Fatal Error,Disk space full,,,e0d68c00-f488-4ea7-99e3-febf2fb93b0e,113.76,94.79,43244,0.0,True
2025-03-27T06:13:29.393605,redis,redis-session-5,conn-19a96281,transaction,products,,1.892625,0,Success,,,,ffeebff2-c5d5-4330-9af8-b4a3d9ebbe57,1114.6,583.6,13960,222.7,False
2025-04-11T06:37:07.108605,redis,redis-session-3,conn-59da33d2,update,logs,HSET logs:9959b127-f74b-4521-a11f-c2184e19cd1e score 38,0.146088,0,Success,,1570.0,,bf269c48-269e-4e17-94bb-4105b705d249,66.36,73.05,27974,0.0,False
2025-03-18T10:48:46.144636,mysql,mysql-primary-2,conn-e6983501,delete,products,DELETE FROM products,0.179939,3,Fatal Error,Out of memory error,,,fb0001dd-7e6b-4e4e-9758-9a54c637845f,138.43,102.2,3840,0.0,True
2025-04-13T15:50:45.142607,redis,redis-queue-5,conn-80062855,transaction,orders,,10.221895,4,Timeout,Connection timeout,,,d5be4ce4-aa32-4043-8cce-1d5da0def26f,7384.64,4815.79,35844,0.0,True
2025-04-01T10:20:07.138639,mongodb,mongodb-config-4,conn-02d90869,insert,payments,"db.payments.insertOne({""_id"": ""a8cf565b-5ba2-466c-ab6a-1c6f9f6d9b71"", ""name"": ""James Ochoa"", ""email"": ""antoniopope@example.org"", ""status"": ""pending"", ""created_at"": ""new Date()""})",0.269727,0,Success,,1.0,,6e954029-b2c0-41e7-aa56-71c55ce9ed49,192.62,153.44,11072,0.0,False
2025-04-05T20:04:41.102609,mongodb,mongodb-shard-1-3,conn-2550da64,aggregate,logs,,0.245529,0,Success,,,1154.0,ee81cedf-f6eb-4d78-94e6-2388a2e83d29,107.72,77.61,26175,0.0,False
2025-03-26T06:13:29.322643,mongodb,mongodb-shard-3-2,conn-a8b388f9,insert,users,"db.users.insertOne({""_id"": ""c8b9ee64-9c28-46e9-94ce-d2b674a83d0c"", ""name"": ""Thomas Campbell"", ""email"": ""hoganmikayla@example.com"", ""status"": ""pending"", ""created_at"": ""new Date()""})",0.469949,0,Success,,1.0,,59f6c78d-3782-4bae-ba54-c98d6d93e142,250.78,128.79,38290,0.0,False
2025-04-08T12:13:29.246638,mysql,mysql-primary-1,conn-73f566dd,query,payments,"SELECT status, email, name FROM payments WHERE type = 'active' LIMIT 480",0.640443,0,Success,,,419.0,7056221d-e44b-4ac9-835a-e08dac439a29,456.79,262.36,15966,0.0,False
2025-04-03T13:23:08.122605,redis,redis-session-1,conn-69b5c00c,index,products,,3.827152,0,Success,,,,d787b54c-c419-402e-b397-9f19c3f69440,1705.87,1677.94,22323,0.0,False
2025-03-28T16:56:48.103609,redis,redis-cache-5,conn-89051afa,aggregate,products,,0.483047,0,Success,,,3114.0,dd2afe71-9181-45c2-a77a-54c4152a6aea,221.77,228.14,3069,0.0,False
2025-03-23T11:41:05.118647,postgres,postgres-archive-5,conn-1e4814da,query,logs,"SELECT updated_at, category FROM logs WHERE created_at > NOW() - INTERVAL '7 days' LIMIT 574 OFFSET 2319",0.325987,0,Success,,,535.0,03b76865-b5f4-418f-a258-9202ac4a1729,216.31,70.91,9504,3.06,False
2025-04-05T03:13:29.324639,mongodb,mongodb-shard-3-1,conn-86cfe526,transaction,orders,,0.218149,1,Warning,Slow query warning,,,c5d724ba-3d5e-4bd7-a391-e2713670e34c,105.68,72.65,44166,0.0,False
2025-04-14T01:13:29.340637,mongodb,mongodb-shard-2-5,conn-dc7b302b,update,products,"db.products.updateOne({_id: '7fe22cea-67ed-4ee2-8a09-8c80cd514cbc'}, {$set: {type: 'pending'}})",0.116209,1,Warning,Index not optimized,,,0d0c50b9-e46c-472a-b569-976c26a56903,65.7,48.94,17299,0.0,False
2025-04-07T22:06:29.100611,cassandra,cassandra-node-2-2,conn-36bf762b,index,payments,,2.210934,0,Success,,,,c8ac5ff3-211b-466c-91a6-aaeb689809e0,1621.37,1155.17,5723,0.0,False
2025-04-07T09:13:29.183639,postgres,postgres-reporting-3,conn-3e1ddb14,query,payments,"SELECT type, name, id, email, created_at FROM payments WHERE id = '1ca30aca-3c5e-4914-985c-c07ebe553703' LIMIT 1000000 656",0.866942,8,Constraint Violation,Unique constraint violation,,,68c47281-414f-4464-91b3-3aa12ee44f44,596.85,301.37,36616,0.0,True
2025-04-10T00:57:48.128627,mongodb,mongodb-shard-1-3,conn-612c50ca,aggregate,users,,0.118899,0,Success,,,306.0,2a9a81c2-1d7a-4ea3-ac4e-1a66cc48c692,69.48,64.84,38227,0.0,False
2025-04-14T11:44:42.124640,postgres,postgres-reporting-1,conn-27248076,insert,users,"INSERT INTO users (status, type, id, email) VALUES ('pending', 'admin', 'dbcb7f2b-7ec7-4e1a-b8b7-469cba528f6f', 'tracibennett@example.org')",0.250843,9,Syntax Error,SQL syntax error,,,15fa7bdc-5fbf-4e9a-8680-94d2d353bd3e,104.05,55.79,48252,8.89,False
2025-03-27T03:44:55.122605,mongodb,mongodb-config-2,conn-2c6e9aaf,delete,logs,,0.10442,0,Success,,4999.0,,d90660bc-4726-4cfd-a22a-6491c2bc3c59,80.13,60.01,48041,0.0,False
2025-04-08T04:13:29.277605,redis,redis-pubsub-3,conn-38d2aa72,query,sessions,GET sessions:fef49343-32f7-4657-a031-5cd10ce26e13,0.557221,0,Success,,,1592.0,3f06175d-fed1-42b6-9f92-78355232f141,423.9,326.64,42463,0.0,False
2025-04-11T09:13:29.274603,postgres,postgres-reporting-3,conn-6bd7afd2,update,users,"UPDATE users SET name = 'Michele Banks', updated_at = NOW(), type = 'admin'",20.346097,10,Data Integrity Error,Data truncation error,,,465274df-9438-473e-bab2-9d82c21928a7,11454.5,5794.25,43279,0.0,True
2025-04-01T20:13:29.196639,redis,redis-cache-2,conn-8aa51c9b,query,users,GET users:3b47fb55-ac5a-4c93-a5a4-249056d60312,16.2272,6,Authentication Error,Authentication failed,,,f1bd39dd-6cf5-4771-a120-0db78853a530,10053.77,8620.6,3884,0.0,True
2025-04-13T20:40:43.127642,redis,redis-queue-2,conn-8da6a17d,query,metrics,GET metrics:880f5bb5-58c2-4cb6-959a-aa8cb66521e0,0.583746,0,Success,,,1109.0,8ec4cf00-aa97-4db6-aafe-32693611f559,316.95,129.1,24669,0.0,False
2025-03-19T09:13:29.395637,redis,redis-pubsub-2,conn-7ca66d24,insert,payments,"SET payments:5fa01e9c-af6b-4f2f-8525-4290c16f7b89 {""id"": ""342522e5-ed84-40cd-a48f-223214b6fef8"", ""name"": ""Nicole Miranda"", ""timestamp"": 1744857809} EX 3600",0.144661,0,Success,,1.0,,5a1738b4-2c79-4c00-8136-0d7da6b26840,67.08,47.86,25697,0.0,False
2025-03-17T23:13:58.140638,cassandra,cassandra-seed-3,conn-2ab1c6ce,transaction,orders,,26.814414,1,Warning,Partial result returned,,,cbdb9a02-94c0-4a65-9ab3-350a0f292354,14999.68,11914.28,24332,0.0,True
2025-04-07T21:51:29.099606,postgres,postgres-replica-1,conn-af70c7b2,transaction,products,,0.292331,0,Success,,,,de20aa5c-9f45-4692-981d-cf2415e522e4,204.18,83.62,28514,0.0,False
2025-04-12T21:48:53.141614,mysql,mysql-replica-1-4,conn-3a7b87bd,update,users,"UPDATE users SET status = 'pending', type = 'user' WHERE id = '6b35dd57-5cb1-455a-926a-7becd181d0ae'",7.442105,10,Data Integrity Error,Invalid data format,,,38562286-cd6b-42f5-9cdb-50409d2988e1,3917.3,3917.96,20452,0.0,True
2025-03-20T14:14:12.117640,redis,redis-session-5,conn-42631213,delete,products,DEL products:5bf29a55-ad77-4259-93ac-45a1fb853929,0.299597,0,Success,,9250.0,,bc306155-5dd2-47d8-a490-21938ce8df25,171.97,136.59,35982,0.0,False
2025-04-13T11:53:36.092609,redis,redis-session-3,conn-71788f97,aggregate,products,,0.763698,0,Success,,,4344.0,c530f2a6-5aa2-4bf6-aaf7-2ddcde7b84e1,586.06,335.7,33021,212.87,False
2025-03-27T12:43:17.111640,mysql,mysql-replica-1-3,conn-2580a959,query,products,SELECT category FROM products ORDER BY updated_at DESC LIMIT 686 OFFSET 4457,0.390589,0,Success,,,191.0,e4014755-6a15-4f5a-a64b-cbd27c4fb71c,225.88,119.25,31478,98.09,False
2025-04-06T14:13:29.251637,redis,redis-pubsub-4,conn-16f36d3a,query,orders,GET orders:7cdc63bd-0800-4ede-a9b6-17a83078b28b,0.632678,0,Success,,,3908.0,8b9a1336-3496-4032-a51d-1d1ca3277109,430.25,312.15,48428,0.0,False
2025-04-11T18:41:33.111640,cassandra,cassandra-seed-1,conn-f3f6f6f0,update,logs,,0.414746,0,Success,,3705.0,,cdbc4766-4c4d-42da-95fc-fe36ce3c353d,192.88,95.18,3189,39.66,False
2025-03-26T06:13:29.248643,redis,redis-queue-3,conn-28ba36cd,query,users,GET users:f05ae658-3307-4d47-b10b-8b9954172edd,0.742389,0,Success,,,4819.0,59f6c78d-3782-4bae-ba54-c98d6d93e142,298.15,413.18,3786,0.0,False
2025-03-20T01:13:29.269637,mysql,mysql-replica-1-3,conn-6ec9e024,insert,metrics,"INSERT INTO metrics (status, email, id, name) VALUES ('pending', 'andreavelasquez@example.org', '9af1c411-a442-4e65-aecd-8cd12565abd7', 'Jamie Simon')",0.22006,0,Success,,1.0,,00c775bd-8438-4cf3-9eb1-e39ea63fa39c,175.68,45.96,30390,0.0,False
2025-04-10T06:13:29.320646,postgres,postgres-archive-2,conn-7ebfcf91,insert,products,"INSERT INTO products (status, created_at, email, type) VALUES ('inactive', NOW(), 'karenmcneil@example.net', 'guest')",0.321016,0,Success,,1.0,,59182744-2604-4ec4-8cdf-d04bf0b3f9a1,172.68,95.12,1457,0.0,False
2025-04-16T16:13:29.290637,cassandra,cassandra-seed-4,conn-cd0dc1db,transaction,logs,,0.589565,1,Warning,Partial result returned,,,4dc7011e-e52f-4d70-9de7-f8943b30cd8f,301.52,184.99,47063,0.0,False
2025-03-21T07:58:27.109643,cassandra,cassandra-node-2-2,conn-cc738db4,update,payments,,0.465718,0,Success,,6880.0,,30e30706-81cd-47b9-a919-cfc75e43a010,228.11,139.39,48204,0.0,False
2025-03-18T12:13:29.465640,postgres,postgres-main-2,conn-fa5d270d,update,sessions,UPDATE sessions SET name = 'Carlos Kelly' WHERE id = 'da74197f-d5f7-4b5e-b78b-696716bea882',0.017487,0,Success,,1.0,,0a7d782b-9f66-4b89-baab-804953d833ef,12.42,4.0,17609,0.0,False
2025-03-28T05:23:10.122605,redis,redis-pubsub-2,conn-ae35e755,delete,payments,DEL payments:b35d4f78-f3b2-4d1b-b19b-fab75be8824e,0.311196,1,Warning,Index not optimized,,,c33690b4-7b18-44e3-a23b-0b5b0a1187e5,132.7,88.16,46485,0.0,False
2025-04-15T18:16:31.128627,mysql,mysql-replica-2-4,conn-c563ebe7,delete,payments,DELETE FROM payments WHERE id = '042e3809-41b3-4693-8ef1-66292296891d',0.222393,0,Success,,1.0,,e324f88c-3e96-445e-a727-7b7a0ce3d4e7,147.62,113.81,47272,28.73,False
2025-04-04T02:13:29.372642,mongodb,mongodb-shard-3-2,conn-534d6536,update,users,"db.users.updateOne({_id: 'f63066ac-22bb-4e6b-8f06-a9a74a4c6356'}, {$set: {type: 'active'}})",0.0752,0,Success,,6051.0,,82a0900c-a98d-43bc-bc2a-4957d1ae80d3,39.86,27.41,44222,0.0,False
2025-03-17T19:07:29.106640,mysql,mysql-replica-1-4,conn-fe56f595,update,products,"UPDATE products SET updated_at = NOW(), type = 'guest' WHERE id = '0f500627-e69c-4032-83c9-55cb1c3d3048'",0.295118,0,Success,,1.0,,ccc89af4-464c-4526-b562-96a8f9a491a1,120.95,71.37,28261,0.0,False
2025-04-01T15:29:46.142607,redis,redis-pubsub-1,conn-68e64acc,index,users,,3.856628,13,Resource Exhausted,Worker thread pool exhausted,,,feb7a795-9b83-409d-9e31-b53b0efd1129,2699.13,1148.08,49429,0.0,True
2025-03-30T17:13:29.256604,cassandra,cassandra-node-1-3,conn-c2d0ff2c,query,metrics,,0.844091,0,Success,,,1220.0,6d656d1e-f18a-46b9-97b4-ae0f8de593be,418.87,437.67,21364,0.0,False
2025-03-21T15:09:11.121604,cassandra,cassandra-node-3-3,conn-fc7b150f,insert,users,,0.264472,0,Success,,1.0,,0260a93e-7331-4c98-b8ca-425322fed192,170.54,64.46,48823,0.0,False
2025-04-07T20:04:21.119640,mongodb,mongodb-shard-1-5,conn-f6696fe4,query,payments,db.payments.find({category: 'user'}).sort({'created_at': -1}).limit(72),0.398342,0,Success,,,67.0,695e085c-70c6-445a-9f1e-37ace1597ef3,198.57,91.08,29184,0.0,False
2025-04-02T23:13:29.286637,cassandra,cassandra-node-1-2,conn-e76ba0cc,insert,users,,0.289646,0,Success,,1.0,,aa043b7d-beee-47b7-bda7-bf7b052a2276,167.26,85.95,12591,0.0,False
2025-04-08T12:13:29.291638,mongodb,mongodb-shard-2-2,conn-4dc306b5,update,orders,"db.orders.updateOne({_id: '0af24a19-c7e4-4197-ba6d-428b5c8a2778'}, {$set: {email: 'rsmith@example.org'}})",0.345439,0,Success,,9990.0,,7056221d-e44b-4ac9-835a-e08dac439a29,174.9,107.43,49700,86.09,False
2025-04-03T12:22:49.145636,mongodb,mongodb-shard-2-4,conn-0d458c56,insert,metrics,"db.metrics.insertOne({""_id"": ""6ab2861a-de95-4446-9ae0-863b7dba5f3e"", ""name"": ""Andrea Johnson"", ""email"": ""jaygordon@example.org"", ""status"": ""inactive"", ""created_at"": ""new Date()""})",15.285441,5,Connection Error,Database server unreachable,,,d449cba6-e6b9-4659-8785-de905a342c4f,6625.43,7428.24,35533,0.0,True
2025-03-18T01:13:55.092609,postgres,postgres-replica-3,conn-a987ec04,index,orders,,2.47145,0,Success,,,,f4b31273-de58-4ac3-b32a-2532d2df961b,1210.71,828.51,39555,0.0,False
2025-04-07T09:41:04.111640,postgres,postgres-main-2,conn-fa52ace2,transaction,metrics,,0.393599,0,Success,,,,74e2dad4-0c90-46d3-9a48-b22b73a25387,196.72,150.58,24617,0.0,False
2025-04-17T03:13:29.222606,mongodb,mongodb-config-4,conn-56207a04,query,sessions,db.sessions.aggregate([{$match: {type: 'product'}}]),0.803406,0,Success,,,3879.0,cd56b65a-661a-4e5b-8083-5a55096ee1c5,550.18,431.97,24911,43.1,False
2025-03-21T09:15:06.100611,mysql,mysql-primary-2,conn-eda6801f,delete,metrics,DELETE FROM metrics WHERE id = 'ebbaae97-5638-4b3b-8f13-ea1d8412b0d4',0.218967,0,Success,,1.0,,08bc59cb-0e9d-4432-a76f-29e40409e04a,163.83,109.12,15520,0.0,False
2025-04-16T16:13:29.178637,mysql,mysql-replica-2-1,conn-9e2dffee,query,orders,"SELECT status, id FROM orders WHERE id = '9cb64fde-9c38-4242-b94c-ff3e19c2d2c8' LIMIT 420 OFFSET 2211",0.862674,0,Success,,,360.0,4dc7011e-e52f-4d70-9de7-f8943b30cd8f,608.15,315.87,1966,0.0,False
2025-04-04T02:13:29.370637,mongodb,mongodb-shard-1-4,conn-c5de59b4,transaction,orders,,1.677575,0,Success,,,,f4a9d265-5bb6-49a1-97e7-89e9186eea74,956.83,448.55,47514,0.0,False
2025-03-25T18:13:29.229637,postgres,postgres-archive-3,conn-202fbb94,insert,products,"INSERT INTO products (type, email, id, status, name, created_at) VALUES ('guest', 'haileybarnes@example.org', '3ee0baac-e08e-4836-9cdc-75d19c11ecac', 'pending', 'Julie Logan', NOW())",0.122216,0,Success,,1.0,,4d3f1c60-7f0f-40bf-a41f-69297634e7ea,64.15,54.69,36778,0.0,False
2025-04-16T16:13:29.342637,mysql,mysql-replica-1-4,conn-ecccedae,transaction,payments,,1.098641,1,Warning,Slow query warning,,,655c5012-a8ff-431c-aab6-c049e4aada89,874.97,291.53,3455,159.08,False
2025-04-02T23:02:38.127642,cassandra,cassandra-node-2-5,conn-14dadff4,index,payments,,3.190711,0,Success,,,,e217281b-3123-43ed-b97c-92b3b417fa52,2537.74,1308.58,22981,919.02,False
2025-03-28T00:13:29.248636,postgres,postgres-archive-2,conn-dfaa28d2,query,sessions,"SELECT status, email FROM sessions WHERE status = 'archived'",0.27859,0,Success,,,4746.0,e729eec1-dc9f-4bff-96af-cd58c01950da,208.04,68.08,40052,11.85,False
2025-04-12T18:13:29.421605,postgres,postgres-archive-4,conn-b3fc1952,insert,sessions,"INSERT INTO sessions (email, type, name, status, id, created_at) VALUES ('nelsonjennifer@example.net', 'user', 'Darlene King', 'pending', 'a4c0963f-302e-49e6-aa4a-d4e687bc97ef', NOW())",0.326814,0,Success,,1.0,,993ce557-92f7-45a7-9657-8f797f6f7f56,231.98,146.88,4334,33.11,False
2025-03-21T22:58:26.092609,postgres,postgres-main-4,conn-1cd5bd1f,aggregate,users,,0.816943,10,Data Integrity Error,Data truncation error,,,a460d8cf-a0e3-4e16-aa8f-747eae59d5e0,368.73,318.7,37031,129.32,False
2025-04-04T14:07:08.111640,mongodb,mongodb-shard-2-4,conn-6638f6c7,update,products,"db.products.updateOne({_id: 'b977722f-2c3f-4edb-86c7-1a7c6aeb766b'}, {$set: {type: 'pending'}})",0.160007,0,Success,,5856.0,,853ca254-8572-445c-9965-71c24f9a87f7,78.29,69.7,12491,0.0,False
2025-03-30T22:13:47.094608,mysql,mysql-primary-1,conn-fbdad441,insert,orders,"INSERT INTO orders (email, type, name, created_at) VALUES ('leahli@example.com', 'admin', 'Brittany Mitchell', NOW())",0.103391,0,Success,,1.0,,8bcb3039-9be4-4831-87f3-d41ec6c76e7e,61.56,58.12,4329,13.14,False
