timestamp,payment_operation,environment,region,instance_id,request_id,request_method,request_path,client_id,client_type,source_ip,response_status_code,response_time_ms,user_id,booking_id,payment_id,correlation_id,is_anomalous
2025-04-18T14:20:20.153735,refund_payment,staging,ap-south,payment-secure-ap-south-4,req-29542877bbed4c0e,PUT,/api/payments/payment-3880700f/refund,client-06304598,web-app,38.127.198.236,200,270.0,d86bad2a-cba0-4f57-ab23-bd5970cd540c,booking-28fab4a9,payment-3880700f,b4ba0e57-f7bf-4e77-a812-b13d106d3b2f,False
2025-03-19T12:20:18.340207,authorize_payment,staging,ap-south,payment-primary-ap-south-4,req-af22b74f0b0e493a,POST,/api/payments/authorize,client-6c006848,mobile-android,33.189.29.183,200,325.0,fba974f7-14b0-4d9c-9cc6-482aea0b8f7b,booking-3ef66077,payment-f2cc87d5,5fb7b432-e450-438e-bc0b-941eae757b3e,False
2025-03-25T22:20:30.974227,refund_payment,dev,us-east,payment-primary-us-east-1,req-40ce2a016d2247e6,PUT,/api/payments/payment-960d70d4/refund,client-ef5aa281,web-app,13.129.51.157,201,281.0,02975526-cb36-49c4-b004-924c34089e7f,booking-ec334e14,payment-960d70d4,06111959-3260-47f2-92cf-b8301784acc5,False
2025-04-02T02:36:00.091769,capture_payment,staging,us-east,payment-replica-us-east-2,req-a28ebd433dcc4b32,POST,/api/payments/payment-ea7638c2/capture,client-e93a395e,web-app,249.195.238.5,204,165.0,55557047-b841-41be-ac92-398e04429076,booking-03ea8aaf,payment-ea7638c2,d33c7895-ba1c-4848-8a41-125bbd207791,False
2025-04-02T16:20:22.706583,authorize_payment,test,eu-central,payment-primary-eu-central-1,req-5a3e1143447b437c,POST,/api/payments/authorize,client-7fa535d9,internal,216.187.28.78,204,304.0,1204d4b8-8c97-48cc-ab83-5a387bfca35b,booking-170e2174,payment-c3317e27,65da2e0e-b658-46e8-b3da-f25faff64530,False
2025-03-29T07:20:17.507978,authorize_payment,production,ap-south,payment-primary-ap-south-3,req-77fe22ec2ae242e8,POST,/api/payments/authorize,client-752f9aac,web-app,26.185.246.98,200,265.0,00958c83-c033-4bd1-8d43-f4dfc01c3e58,booking-21eaf616,payment-f124ac0f,c0d78574-a30c-4413-9777-5737de54ed5b,False
2025-04-10T09:20:21.964825,payment_status_check,staging,eu-central,payment-replica-eu-central-1,req-3a32d6aa10c54b3f,GET,/api/payments/payment-602d930a,client-3f0a2ccc,web-app,195.246.118.2,204,108.0,5cbd7c28-2201-457d-ba87-7ea78249be13,booking-ce5fafc3,payment-602d930a,f73b9d9d-c06c-467d-bee8-e49aa4ee9b1b,False
2025-04-11T13:12:41.121311,process_payment,production,global,payment-secure-global-2,req-9db51837fe894589,POST,/api/payments,client-b1dd771b,partner-api,168.201.170.49,200,329.0,2b5fab0b-08f9-490a-abbd-198e13b94eec,booking-8e500930,payment-f53c6469,5450f57a-f214-4931-bc98-7d945cdff4a0,False
2025-03-25T10:20:16.456597,authorize_payment,test,global,payment-primary-global-1,req-761bc4b242864fc1,POST,/api/payments/authorize,client-c7768daa,mobile-ios,150.244.134.136,200,288.0,a43db440-a5c9-4b97-a395-c4b716eaf1cc,booking-1112e131,payment-05809614,c579bc22-4ed0-458e-bdf7-0ce27392b3c2,False
2025-03-25T02:06:37.026254,refund_payment,staging,eu-central,payment-primary-eu-central-5,req-3741ad0ea6644fc0,PUT,/api/payments/payment-a92f265b/refund,client-53a6787e,web-app,251.233.68.153,201,255.0,59d6f3ff-914b-4051-812f-254d6b26b052,booking-44cc974b,payment-a92f265b,67a3350a-9ca4-4e90-8cc4-78523598752e,False
2025-03-29T08:24:57.075740,payment_status_check,production,us-west,payment-primary-us-west-5,req-22a2eeadccf8458f,GET,/api/payments/payment-24cd99e3,client-01ff6590,mobile-ios,230.81.227.225,504,201.0,5b70a605-21a7-439c-8b12-3b74ca9d736a,booking-77a730bc,payment-24cd99e3,9347fc20-64ef-43c4-be5c-a1d9f59b09e7,False
2025-04-02T18:20:30.884881,refund_payment,test,us-east,payment-primary-us-east-3,req-a330b5e650a04f9d,PUT,/api/payments/payment-d4ca8af1/refund,client-e2801aa5,mobile-ios,226.40.35.248,200,319.0,100a7308-dfbe-46da-9a8c-3aa54c0f86c4,booking-e1b3d363,payment-d4ca8af1,7c7e7fef-398f-4f84-b493-f6d675e770f1,False
2025-03-24T20:45:55.160335,payment_status_check,dev,global,payment-primary-global-2,req-533d324082294cb0,GET,/api/payments/payment-f041bf1d,client-1f2152d6,mobile-ios,254.135.166.188,500,41.0,5fd288f7-e973-466e-8866-a2b76718ce86,booking-fc2377fc,payment-f041bf1d,814777ce-0eca-4b59-8501-ad2841bb01d1,True
2025-04-11T09:36:22.053826,process_payment,dev,us-east,payment-replica-us-east-4,req-376f4eba85e64299,POST,/api/payments,client-3edd7098,partner-api,141.125.215.114,204,476.0,e09423cb-229d-4c0c-91b4-a69be3560474,booking-ef7f8bdd,payment-426a8fcd,effb6edf-6a4e-4ffc-a752-65bb6df2612f,False
2025-03-27T09:20:22.655370,refund_payment,staging,ap-south,payment-secure-ap-south-1,req-2fc229c8f70a4c74,PUT,/api/payments/payment-880f9e2d/refund,client-9b33830b,mobile-android,56.7.16.25,204,337.0,e789946e-326e-43f5-b6df-0e8bcbfc9ded,booking-531935c7,payment-880f9e2d,cd68e8dc-15c0-41a7-8023-d43fbd38ed3d,False
2025-03-21T01:20:18.456573,process_payment,dev,global,payment-replica-global-1,req-5a0568381ece4c12,POST,/api/payments,client-318f8039,mobile-ios,55.41.104.84,200,412.0,09f8a026-cf1a-421e-b56a-2bed249d1e88,booking-06c605ae,payment-3d261a4f,afa97e25-b058-47c2-8f1f-2e8b3d593600,False
2025-04-14T03:20:21.352917,authorize_payment,staging,us-east,payment-primary-us-east-3,req-4d7301452b444f9a,POST,/api/payments/authorize,client-61d6bea5,partner-api,27.153.63.130,429,1455.0,7fb3c2c4-8f87-4560-a385-ecc59275b29c,booking-b7bf3d33,payment-2d7bd48e,0a2bd4cd-79b0-4926-a6d3-79445927b02a,True
2025-04-03T15:20:26.005403,capture_payment,test,us-east,payment-replica-us-east-2,req-348c323d28094a78,POST,/api/payments/payment-10eb8217/capture,client-7757b0b7,web-app,57.122.77.200,200,202.0,e2d88887-4479-4c6d-a1ae-2a0a429feb77,booking-3f11556d,payment-10eb8217,20a8c63c-1d6e-4342-a994-ddf777239117,False
2025-04-02T20:48:44.158324,payment_status_check,test,global,payment-secure-global-1,req-22911996fd0c4e06,GET,/api/payments/payment-1027de94,client-eed2c2bb,mobile-ios,51.247.215.34,400,493.0,5b34a6fe-fbe8-40f8-bb5f-e3c0f4ec6b86,booking-0d8f013b,payment-1027de94,cb3457fe-3392-4bd9-8e32-ddc47b3eeb0b,True
2025-03-25T07:32:37.095769,capture_payment,test,ap-south,payment-primary-ap-south-2,req-c73e8f29fedd4f7d,POST,/api/payments/payment-2e5d138a/capture,client-4a98b20d,web-app,191.238.241.157,201,221.0,f767f313-a55f-42c0-b490-d78ce1472058,booking-69d868cf,payment-2e5d138a,cf9ce480-4e9d-4531-93b6-21d69185adbd,False
2025-04-09T04:20:25.989095,refund_payment,dev,us-west,payment-replica-us-west-4,req-162949bb977943c1,PUT,/api/payments/payment-04047591/refund,client-046ac50f,mobile-ios,102.64.70.74,200,300.0,399fd93f-1fa4-44e3-9e67-639bd6eb407c,booking-20cbfb36,payment-04047591,c403e3d7-ee25-4708-bb65-185463c128b4,False
2025-04-18T09:20:18.099859,authorize_payment,production,ap-south,payment-primary-ap-south-3,req-a2d3c81211c847e0,POST,/api/payments/authorize,client-b86111f5,partner-api,78.171.107.221,200,342.0,ad43f21c-e494-4c99-86db-ece2c353320e,booking-53a4ef30,payment-b2343a33,8208b9da-72ab-4286-a88a-e4128fe75516,False
2025-04-07T15:24:56.113795,process_payment,staging,ap-south,payment-secure-ap-south-5,req-e4874559692c4eb8,POST,/api/payments,client-16e10009,partner-api,160.14.11.96,201,455.0,5f1684c1-69b3-496a-ba41-13b919a74c4c,booking-8001f4d3,payment-ac39c80c,4f04ddf8-55cb-46e4-97e5-1a6f27266b08,False
2025-04-12T06:20:23.034708,authorize_payment,test,global,payment-replica-global-3,req-7620c5da38784644,POST,/api/payments/authorize,client-e69bc777,mobile-android,67.120.126.107,204,270.0,fe6616da-73b6-4c3b-9431-793fa29bcb3e,booking-3984921c,payment-2671e41e,c5a514f0-f1e5-401e-8502-68af961b9c84,False
2025-04-11T09:20:27.790420,void_payment,test,ap-south,payment-primary-ap-south-3,req-26db5aaa191541b0,PUT,/api/payments/payment-3ef70a4b/void,client-9f5d89d0,web-app,173.59.27.157,204,190.0,25fd4448-2f55-46bb-8678-c3397c11a2d0,booking-148fc187,payment-3ef70a4b,021298a1-7980-4d45-83d6-b51fb42f9b17,False
2025-03-27T13:20:19.323023,process_payment,staging,eu-central,payment-secure-eu-central-1,req-ecb492b2d4044fd4,POST,/api/payments,client-f98a99a3,mobile-android,35.55.49.224,200,378.0,99bb8e56-cd01-4f64-9b29-ce0dedba6ef0,booking-e150fb9a,payment-929317e3,2d41280d-7c02-43a5-8f43-24d1691964b8,False
2025-04-16T19:20:16.287693,authorize_payment,staging,us-east,payment-secure-us-east-5,req-c92909c216e547cf,POST,/api/payments/authorize,client-3dc2b081,web-app,146.97.20.183,201,263.0,f46e35dc-f5ac-41a6-b245-f2eded1e3669,booking-f5b1206f,payment-fc7776b5,4f6a057e-5137-47e2-8fe7-d3d2a2b2fd77,False
2025-03-27T14:53:21.078244,process_payment,dev,eu-central,payment-primary-eu-central-1,req-4ce34934fdb24c25,POST,/api/payments,client-873b76cc,partner-api,51.160.218.167,200,322.0,27e0b6d8-777d-4a97-a075-b61420d0ce25,booking-772b7f71,payment-83b31768,a3e761b8-bee3-4952-b5c6-90d1d1f465b0,False
2025-04-03T11:09:29.140337,authorize_payment,test,us-east,payment-replica-us-east-1,req-56587b74c9594747,POST,/api/payments/authorize,client-e3d6e676,partner-api,124.54.9.8,200,340.0,162a8ba9-88d8-4f5e-9f16-6e510d1a1ae3,booking-f781ff4d,payment-0d4419e4,efbea53d-07f5-4c7c-83df-f9c35737b9ea,False
2025-04-13T07:20:18.024950,authorize_payment,production,ap-south,payment-replica-ap-south-2,req-211963389281448f,POST,/api/payments/authorize,client-66ae8a94,mobile-android,230.0.253.104,201,309.0,bd399b0a-8c4d-48f7-953a-c4fe7c645e08,booking-a82f1286,payment-6478f3d9,60fa978c-5831-4b87-9867-1a0242633034,False
2025-04-07T02:20:24.675729,payment_status_check,staging,us-east,payment-secure-us-east-1,req-3af113535d6a4220,GET,/api/payments/payment-db61312a,client-c2da34a8,internal,14.48.32.182,200,85.0,74b46e35-283f-4d00-8c5c-f87e7cb87814,booking-95caa130,payment-db61312a,9c0e2a9b-e59f-4dc9-8e2c-58bba597cdb7,False
2025-04-15T03:20:20.660248,authorize_payment,production,ap-south,payment-primary-ap-south-3,req-ec08b7c6163a4b76,POST,/api/payments/authorize,client-74fdd1b4,mobile-ios,189.33.11.125,201,343.0,7523e238-9ffb-4008-8d27-7f0b18403aaa,booking-75fff865,payment-4e416ce1,dd7c73b7-2c66-4f90-92ec-864259d741e0,False
2025-04-13T20:46:03.096769,capture_payment,test,global,payment-replica-global-5,req-7b1ebafe8c6b48ba,POST,/api/payments/payment-06506d92/capture,client-2c1180b3,internal,88.224.5.143,200,202.0,18447030-dabd-41e8-bc5c-77d0d90d9c58,booking-de068943,payment-06506d92,e5cda974-52ce-41e9-b57c-22cc5119ade4,False
2025-03-27T11:20:21.069891,process_payment,dev,us-west,payment-primary-us-west-4,req-b706dc58f5824122,POST,/api/payments,client-0fd49328,partner-api,135.69.13.5,201,421.0,97ebb2da-c2a0-42f0-80f6-65a21d27453c,booking-09badb37,payment-4d4ca1eb,b592b2de-ab58-412e-bd1c-02b51be8e3e4,False
2025-04-08T21:54:22.020249,capture_payment,dev,ap-south,payment-primary-ap-south-3,req-469655cae6984343,POST,/api/payments/payment-03fdf7a7/capture,client-ff12fce6,mobile-android,82.194.18.33,204,210.0,8abb1eda-3f52-4ea3-a841-9a606d56c7aa,booking-2727a848,payment-03fdf7a7,9415534a-a210-420c-a919-153b359deeb4,False
2025-03-20T02:20:27.465005,refund_payment,staging,ap-south,payment-replica-ap-south-4,req-e6cdac70baf94619,PUT,/api/payments/payment-e4215ead/refund,client-4c38d6b2,mobile-ios,147.202.61.240,204,40.0,57d27f3a-d4fc-4d10-8236-daa9423f3298,booking-b19979b9,payment-e4215ead,b17e0477-2fc2-4f01-9d3a-bdbd6afea49f,True
2025-03-25T18:20:24.070032,void_payment,test,ap-south,payment-secure-ap-south-5,req-52867039b9364e9a,PUT,/api/payments/payment-236764d2/void,client-083ad9ce,partner-api,234.82.76.105,204,163.0,9465ed43-e326-4aad-9e32-d856e9c1c4b3,booking-d7449a32,payment-236764d2,41244a3b-4176-49fd-8d82-3063c3c512d8,False
2025-04-03T23:20:23.631368,payment_status_check,staging,us-east,payment-primary-us-east-4,req-86fee875ae144f54,GET,/api/payments/payment-f13aa445,client-deed7388,mobile-ios,203.51.227.198,201,99.0,b35fd224-55fb-4220-b999-75c905f7a517,booking-b8caef01,payment-f13aa445,24dd0dc1-b885-4fcf-96a3-0636e134b380,False
2025-04-07T22:20:25.038487,refund_payment,dev,us-west,payment-secure-us-west-2,req-8337ff68843d482a,PUT,/api/payments/payment-2ae1ff35/refund,client-df2c5e09,partner-api,70.82.126.22,204,281.0,a5f8cb1b-77d6-4f27-af9d-680278e6a518,booking-252356bc,payment-2ae1ff35,4a342256-76f7-40b4-bac0-a9489dfe0680,False
2025-03-27T20:04:46.034766,capture_payment,production,ap-south,payment-primary-ap-south-5,req-0807a1ff3d1e47be,POST,/api/payments/payment-76a08bcb/capture,client-6e3a7bbb,mobile-ios,213.201.253.199,200,224.0,bc3ad6ec-7a1c-4480-8719-f945d98b5af5,booking-bbb90b1f,payment-76a08bcb,67a3a39c-0aad-4feb-9266-54dd70b13a4f,False
2025-03-19T14:20:27.661286,refund_payment,test,us-west,payment-primary-us-west-5,req-f960ce0ad81a49ee,PUT,/api/payments/payment-ec924912/refund,client-d0205500,mobile-ios,239.217.208.154,404,250.0,50c2c188-9653-4539-9224-81c442a99813,booking-1858c7ce,payment-ec924912,36b1890b-4ebe-465c-9077-21ec1482b7ea,False
2025-03-28T11:20:22.902261,process_payment,test,us-west,payment-primary-us-west-4,req-6d461af61d134124,POST,/api/payments,client-c43a2012,web-app,3.249.199.77,201,351.0,b7ef1be5-c0ea-4c36-adb2-8ca585bfa8d8,booking-1e790f9e,payment-fb55dd56,5690e4b1-1d0f-499a-9a90-408b0fd2ee13,False
2025-04-13T20:20:22.100106,refund_payment,production,us-west,payment-replica-us-west-3,req-3f7acd0073d143fe,PUT,/api/payments/payment-9f502657/refund,client-cdfd5775,partner-api,99.76.132.47,401,1690.0,72f3ea92-a529-4906-892c-13ecafbc3f53,booking-ff2af84c,payment-9f502657,11019814-9b8c-4510-8793-33b616d635ed,True
2025-04-15T11:10:26.120311,authorize_payment,staging,eu-central,payment-secure-eu-central-2,req-ee398a645d6c4054,POST,/api/payments/authorize,client-10dcfd94,partner-api,148.253.5.148,200,351.0,c848fec1-293d-451c-a304-2be494a5f71e,booking-42e407ad,payment-e515a214,762fdecb-e3d5-4198-944b-f038a8d36056,False
2025-04-12T01:20:19.907986,authorize_payment,test,us-west,payment-primary-us-west-4,req-a74c16ddfc084074,POST,/api/payments/authorize,client-1edcfc8f,internal,164.49.110.108,200,322.0,b47d2d40-c092-4613-81f5-06765a8f276f,booking-8280d9f1,payment-f70b3214,dc878c0f-3323-4efb-b755-b4755b5888d5,False
2025-03-28T00:26:11.086254,capture_payment,test,global,payment-primary-global-3,req-59b708a5417d4138,POST,/api/payments/payment-590eb2bd/capture,client-0e155eec,web-app,64.45.16.91,201,166.0,90d180be-3369-40d6-a0a3-0fb8a824d3ca,booking-4bae7058,payment-590eb2bd,b554db4e-8cad-4b97-979e-e9f872a1ef8d,False
2025-03-25T22:20:26.444510,payment_status_check,test,us-west,payment-replica-us-west-1,req-a1ac731d16e64dba,GET,/api/payments/payment-960d70d4,client-df3acd36,mobile-ios,170.192.22.189,200,117.0,02975526-cb36-49c4-b004-924c34089e7f,booking-ec334e14,payment-960d70d4,06111959-3260-47f2-92cf-b8301784acc5,False
2025-04-18T08:20:10.157782,payment_status_check,dev,global,payment-primary-global-2,req-cdff45b395a6467d,GET,/api/payments/payment-b06be8d2,client-ce4cf0b4,mobile-android,112.190.150.48,502,1320.0,827610ca-892e-45b9-9315-e5fd5e2487da,booking-733f51cc,payment-b06be8d2,9daa510d-7a90-48f8-8b2f-2bb26e9cf570,True
2025-04-07T07:20:24.950268,payment_status_check,dev,eu-central,payment-secure-eu-central-1,req-c2dff653d5a3424e,GET,/api/payments/payment-f90c755f,client-b58fb36c,partner-api,66.143.84.170,200,89.0,14a45c63-7fa7-4e3b-8f66-ab235aa1c4fa,booking-044d69a2,payment-f90c755f,9153870a-2c14-436f-9317-4fc158d35c72,False
2025-03-25T18:20:17.047480,authorize_payment,staging,us-west,payment-secure-us-west-4,req-ff92bbcd2c124533,POST,/api/payments/authorize,client-aca0b711,partner-api,99.247.142.223,204,248.0,9465ed43-e326-4aad-9e32-d856e9c1c4b3,booking-d7449a32,payment-236764d2,41244a3b-4176-49fd-8d82-3063c3c512d8,False
2025-04-05T01:20:22.448917,refund_payment,dev,us-east,payment-secure-us-east-4,req-b83fb482708b4f85,PUT,/api/payments/payment-928d144d/refund,client-d3ae03dc,mobile-ios,247.24.166.173,204,344.0,220e4b6a-b0e1-4e3c-8efc-2fdd206c2c01,booking-729fc9af,payment-928d144d,df4b8d9d-cbe0-4a95-8d7d-1441f2b9c806,False
2025-04-03T09:20:22.073141,void_payment,staging,eu-central,payment-primary-eu-central-1,req-b4ea1f19421b446a,PUT,/api/payments/payment-ef08b21e/void,client-e37174cf,mobile-ios,87.223.186.29,503,7801.0,25bdb113-b598-41e8-8ab5-588f85cbb3ad,booking-9211cbe6,payment-ef08b21e,9daa20c5-8512-481f-842e-a688855b14d5,True
2025-03-25T03:02:49.093769,refund_payment,staging,us-east,payment-secure-us-east-4,req-84a1a57ca15d47cb,PUT,/api/payments/payment-809bd6aa/refund,client-872eb61a,partner-api,88.231.237.248,201,314.0,70597032-f0a3-4494-b3db-2cea1a9dd17e,booking-ba585c00,payment-809bd6aa,b9e0f929-efbe-4a16-bf10-566e3719bb9b,False
2025-03-29T17:05:52.076740,refund_payment,production,ap-south,payment-replica-ap-south-3,req-ffbeda7446a84647,PUT,/api/payments/payment-d433847c/refund,client-dbe4308c,mobile-android,149.231.246.20,200,359.0,e200b8db-3eee-4db1-871e-aebf2bc11b2d,booking-eef4a842,payment-d433847c,eddd76a2-fdab-4865-84e1-7c7555015505,False
2025-04-06T02:20:37.845734,refund_payment,test,us-west,payment-primary-us-west-5,req-d1e699eaf36e424a,PUT,/api/payments/payment-e2492938/refund,client-db5e43f3,internal,73.161.247.161,201,296.0,b363ed5e-735d-463f-a4a5-9e55ffa40f36,booking-f6de3156,payment-e2492938,d6d8c13e-1382-4dac-94b8-6b8c8ecf73a2,False
2025-03-26T21:45:35.154759,payment_status_check,test,us-east,payment-replica-us-east-1,req-87fc0f600fbe4adb,GET,/api/payments/payment-3e6801c6,client-3d6bb7cf,mobile-android,254.191.76.86,201,615.0,5b063119-c148-4261-843b-e5bade52de6f,booking-b5881a60,payment-3e6801c6,74ac052f-1f92-4d5f-961e-0263976a16d3,True
2025-04-12T01:20:25.158760,void_payment,test,ap-south,payment-primary-ap-south-4,req-dddcf2a38094455a,PUT,/api/payments/payment-f70b3214/void,client-6ff74ad4,mobile-android,137.143.53.134,204,222.0,b47d2d40-c092-4613-81f5-06765a8f276f,booking-8280d9f1,payment-f70b3214,dc878c0f-3323-4efb-b755-b4755b5888d5,False
2025-04-14T11:16:33.034766,authorize_payment,production,global,payment-primary-global-5,req-71b80b8b0f214644,POST,/api/payments/authorize,client-d33fdef4,web-app,72.249.227.208,200,290.0,74b6a57c-16c8-475b-9582-c1a4eef8767e,booking-cb2a15f8,payment-432f8565,2f1f7ee6-a7d9-4188-8c2d-5e888792d46f,False
2025-04-09T14:20:30.892723,void_payment,dev,us-east,payment-primary-us-east-5,req-de06e8d780a84083,PUT,/api/payments/payment-93c51871/void,client-4071e912,internal,31.39.250.44,504,970.0,c2c264ea-95ac-41c7-87d5-8cfe8574ac26,booking-b98a4160,payment-93c51871,bd30ce94-0e86-4e6c-9351-6fc6debac580,False
2025-03-25T16:20:21.823469,payment_status_check,test,us-west,payment-secure-us-west-2,req-294667913e874055,GET,/api/payments/payment-487afcca,client-fa7163e2,mobile-android,197.160.183.195,201,94.0,be152527-c3b2-47c9-b664-0f78a7c88651,booking-749a2e48,payment-487afcca,9b53cd22-b6d4-4cc9-b704-12da432da8cc,False
2025-04-07T22:20:27.475133,refund_payment,dev,us-west,payment-primary-us-west-3,req-6943181f65634dc9,PUT,/api/payments/payment-3fcd75aa/refund,client-df93ab55,mobile-ios,152.140.160.71,204,256.0,c3788625-597a-4f8b-93a7-ed3032d93fd6,booking-25192e78,payment-3fcd75aa,15288812-611e-4e33-90dc-082e5585f918,False
2025-03-24T05:20:23.901664,process_payment,production,eu-central,payment-secure-eu-central-4,req-cb119f5808d04f24,POST,/api/payments,client-9b14e894,partner-api,83.156.176.187,200,337.0,8473eaac-2434-401d-b668-1279a0837e22,booking-3b8cf82d,payment-425af111,6e31aaa1-1356-4498-a49f-1ac7d45ed38f,False
2025-03-25T10:20:31.442422,capture_payment,staging,global,payment-primary-global-2,req-1e6844021506472a,POST,/api/payments/payment-1d21a070/capture,client-d3ced56d,partner-api,1.8.204.93,201,235.0,145d87fd-08eb-44d4-bc85-db8dac812b8e,booking-948d7cad,payment-1d21a070,dbf2848b-d976-44e4-8609-b399064f0a80,False
2025-04-01T12:31:19.050826,process_payment,staging,global,payment-replica-global-2,req-2e8ce905cc664514,POST,/api/payments,client-a1c95cee,internal,82.23.27.243,204,461.0,9a0df3f1-2a47-4dd9-8684-ea6ceadd1719,booking-9a3e593b,payment-02bd53cf,4ea0a0a0-2aaf-411f-990e-7bf35ce0770c,False
2025-03-27T13:20:28.172153,payment_status_check,dev,us-west,payment-replica-us-west-4,req-10e9e718c80b4b91,GET,/api/payments/payment-929317e3,client-0b866f62,mobile-ios,237.13.96.23,201,109.0,99bb8e56-cd01-4f64-9b29-ce0dedba6ef0,booking-e150fb9a,payment-929317e3,2d41280d-7c02-43a5-8f43-24d1691964b8,False
2025-03-28T06:20:18.750345,authorize_payment,production,eu-central,payment-secure-eu-central-2,req-f92367a9baf94656,POST,/api/payments/authorize,client-ba283424,mobile-android,181.131.109.145,204,269.0,92599eb7-949f-425c-b0e9-3095f668affb,booking-56cc1f7b,payment-417ec722,f5b24c19-7daf-40b5-83b9-ddd439189b57,False
2025-03-24T18:20:17.857391,process_payment,dev,ap-south,payment-secure-ap-south-5,req-55fd954945d7471a,POST,/api/payments,client-8ef99a32,mobile-android,238.159.247.60,204,384.0,db4dc950-ad7d-4920-be4d-3d3925724a71,booking-8da3dc5b,payment-2fc996a3,cbcb6f24-9f06-4bcb-8cfd-8cd0ccd08dff,False
2025-03-22T13:09:50.141180,authorize_payment,production,us-west,payment-primary-us-west-3,req-4393e69672474b71,POST,/api/payments/authorize,client-61a2c0b9,partner-api,205.20.234.203,504,264.0,6719e471-65d7-406d-9e98-a43663ed223c,booking-dab5b274,payment-92436702,3f52a4de-e58d-4380-a330-b705d14fe733,True
