timestamp,search_type,environment,region,instance_id,request_id,request_method,request_path,client_id,client_type,source_ip,response_status_code,response_time_ms,user_id,authenticated,correlation_id,parent_request_id,is_anomalous
2025-03-24T11:38:28.341857,availability_check,production,ap-south,search-replica-ap-south-1,req-b1169b1487a345e3,GET,/api/availability,client-04ed10d1,mobile-ios,231.71.30.160,204,225.0,,True,cb02fb9f-7bcd-4f99-8a60-41ee773bd8db,req-3bf173f17b964a17,False
2025-04-10T20:38:09.263254,destination_info,dev,us-west,search-replica-us-west-3,req-f5a31cd1ab454e4d,GET,/api/destinations,client-60395350,partner-api,126.59.83.75,201,108.0,3ea1c9e3-1d36-48b5-a975-69a84392598c,True,af320912-c3dd-48ff-ba47-afac6faf93b4,,False
2025-04-01T23:38:18.719832,hotel_search,dev,us-west,search-replica-us-west-5,req-e49ff61bd1ff4136,GET,/api/search/hotels,client-ac52e852,internal,24.139.130.119,201,315.0,,True,ca1efe0a-5b6b-4e6c-851a-763c818e1561,req-32db5cd645a443da,False
2025-03-26T14:13:40.975248,hotel_search,production,us-east,search-replica-us-east-3,req-3b2dbf1e272d4cf1,GET,/api/search/hotels,client-5f972e40,partner-api,218.7.240.142,201,309.0,,False,c17b2aae-7be6-46d2-b36a-03e8604fab79,,False
2025-04-01T23:38:11.431642,destination_info,production,global,search-replica-global-3,req-eb6a2e5b1a0b445c,GET,/api/destinations,client-8d9b6515,web-app,172.152.105.11,201,113.0,,True,ca1efe0a-5b6b-4e6c-851a-763c818e1561,,False
2025-04-08T05:38:11.724229,destination_info,test,eu-central,search-replica-eu-central-1,req-08fa150e456b4805,GET,/api/destinations,client-b60cbda0,partner-api,242.215.1.121,200,82.0,fab10006-9d2e-488e-8dc7-a677d3bf1e66,True,76c83942-49fc-46ce-ad03-2f216183d198,,False
2025-03-19T04:38:18.854767,package_search,dev,global,search-primary-global-3,req-8c2cb74269854611,POST,/api/search/packages,client-9b5e06c2,mobile-ios,39.107.91.105,422,470.0,c0c49bd6-07f5-46da-b5bc-c199f730d788,True,1a79d2ed-cb04-497b-bb64-b1b7cbc73631,req-9e19578dfa654068,False
2025-04-02T14:38:04.227523,flight_search,production,us-east,search-primary-us-east-5,req-51697a597fe84d7d,GET,/api/search/flights,client-6c106432,mobile-ios,23.176.34.199,200,407.0,28724a3e-4e45-4bf4-a00d-714d5cd067aa,True,ad4c9e1a-2320-473d-86ea-5c030bf1c7be,,False
2025-04-11T07:38:21.274112,car_rental_search,test,global,search-replica-global-1,req-82a5d929389c4819,POST,/api/search/cars,client-ef2092c0,web-app,105.230.133.132,201,193.0,823cde97-6128-4509-8f89-e7c5e9bdf3a0,True,0425f855-1e04-4e76-b585-b590bd7308f4,req-7f4432d52e2b4c58,False
2025-04-07T07:48:15.961248,destination_info,test,us-west,search-primary-us-west-5,req-cc0f2fc9a4c54453,GET,/api/destinations,client-e0a37b1f,internal,145.151.16.124,204,90.0,,False,dbc69e43-96ba-441e-9f65-0e16b4668b7e,,False
2025-04-06T13:24:36.986289,car_rental_search,test,eu-central,search-primary-eu-central-3,req-baff2516610c414e,POST,/api/search/cars,client-62f5d3a7,partner-api,178.148.169.182,200,164.0,,True,4fd2507b-4d4c-4161-b38b-2b7120929420,,False
2025-03-23T04:38:18.067727,car_rental_search,staging,ap-south,search-cache-ap-south-4,req-15f99c2983604070,GET,/api/search/cars,client-fd2e04ae,internal,102.252.228.176,201,173.0,99cef395-abe8-46ed-959b-8e7886411d0a,True,96ae617d-9ace-472f-98f5-1442458326d1,req-fedad89d33a74a13,False
2025-03-25T03:39:41.877733,availability_check,staging,ap-south,search-primary-ap-south-5,req-7499750a20674033,GET,/api/availability,client-9998ff09,mobile-android,97.115.12.72,204,185.0,,True,a5dac05e-5c43-4e91-b9b0-d4051c623dbb,,False
2025-04-10T03:06:16.860731,hotel_search,production,ap-south,search-primary-ap-south-3,req-ddeb0af0b30e42d0,GET,/api/search/hotels,client-a77c3b85,mobile-android,138.71.106.135,201,310.0,,True,49c4f871-62bb-490e-b051-47f762917307,,False
2025-03-23T10:50:03.897730,availability_check,dev,eu-central,search-primary-eu-central-4,req-abbdd97dba16436e,GET,/api/availability,client-e7b0ce90,internal,52.236.82.100,204,178.0,,True,300332cf-aebf-44a7-819e-73a58b591ab1,,False
2025-03-24T11:38:05.851027,destination_info,test,ap-south,search-cache-ap-south-3,req-59073a4379224a35,POST,/api/destinations,client-b49baa29,mobile-android,248.242.72.161,201,90.0,,True,cb02fb9f-7bcd-4f99-8a60-41ee773bd8db,,False
2025-04-08T15:38:12.906601,flight_search,production,ap-south,search-cache-ap-south-5,req-bc8d34f6b19a422d,GET,/api/search/flights,client-dac397b3,internal,100.24.210.52,201,472.0,fc2d93bd-4af7-434b-a888-0c6c172914a9,True,17e119d2-e78f-45d5-ab5b-9e2f5c6473d1,req-bdafea6f259a4e96,False
2025-03-28T21:51:50.018287,package_search,production,us-west,search-primary-us-west-1,req-22245c0290e54a02,GET,/api/search/packages,client-115c1525,internal,114.86.157.124,201,491.0,,False,a497ea3b-8b52-4160-b524-a6f5c44e8bf9,,False
2025-04-04T09:27:33.867730,car_rental_search,production,global,search-cache-global-1,req-83a1d259996143e1,POST,/api/search/cars,client-85c4ecfb,mobile-ios,158.42.164.172,201,187.0,,True,fa195d02-f34d-412e-9ff1-c6afe1408cdc,,False
2025-04-15T22:43:15.877733,flight_search,dev,ap-south,search-replica-ap-south-4,req-0fb474711cb54d49,GET,/api/search/flights,client-9f75b8f8,web-app,163.1.236.3,200,382.0,,True,0bf05cf5-d2b1-4a03-b820-6691fa1a2558,,False
2025-03-24T10:38:03.786616,destination_info,production,ap-south,search-replica-ap-south-4,req-295e72129690495b,GET,/api/destinations,client-26b94276,mobile-android,99.249.2.188,200,103.0,4f2ef543-f829-40a9-a9b9-b4e855ddfe5e,True,74249488-eab3-4868-9a64-f5e29bedb236,,False
2025-04-06T18:23:04.017288,hotel_search,test,us-west,search-primary-us-west-2,req-17dc1ac4310d4424,GET,/api/search/hotels,client-4eb7d052,mobile-android,133.74.5.249,204,280.0,,True,5db05e39-243e-4225-a49e-8d685765a23f,,False
2025-04-18T14:11:25.908730,hotel_search,production,ap-south,search-replica-ap-south-3,req-37aceece160e42c7,GET,/api/search/hotels,client-310f74fb,internal,12.54.173.78,201,312.0,,True,78894663-4789-4c55-bca3-5de0ebbaf000,,False
2025-04-11T01:15:32.074870,flight_search,staging,ap-south,search-replica-ap-south-4,req-eb338bbfe7d14ae2,GET,/api/search/flights,client-c9b220b4,web-app,95.76.31.65,503,1167.0,,True,9432a2e6-fd90-4af6-89dd-b9ddacba02f5,,False
2025-04-12T12:09:33.084870,destination_info,production,us-east,search-cache-us-east-4,req-4b05e101d5d9428e,GET,/api/destinations,client-8c3a91f6,partner-api,117.31.13.218,504,2073.0,,False,93b15b76-b527-480d-9cd6-a5ef357fba5c,,True
2025-04-14T03:14:10.083870,flight_search,staging,us-east,search-replica-us-east-3,req-e6e95a6866ca4da8,GET,/api/search/flights,client-b96cb146,mobile-ios,142.156.250.148,503,123.0,,False,6d3df442-e7e5-4125-8fe5-cd695756041a,,True
2025-03-25T15:09:16.981267,package_search,staging,global,search-replica-global-3,req-7bfa3635003a40be,GET,/api/search/packages,client-d9a4b1f8,mobile-android,116.184.178.34,204,479.0,,True,f54898a8-47d7-4aec-a8e1-61b05ce75d6e,,False
2025-04-10T18:18:20.927737,package_search,staging,global,search-cache-global-1,req-1f46d6e084124b6c,GET,/api/search/packages,client-92d5ebc6,internal,86.59.4.250,201,515.0,,True,7cbc1e4f-dc2b-4753-8edb-1856d9533b45,,False
2025-03-31T06:59:23.970247,availability_check,test,us-east,search-cache-us-east-1,req-2fab038c645648f9,GET,/api/availability,client-2d146eda,web-app,147.92.49.209,204,228.0,,True,fe666ba2-9bbf-4699-b6b1-8fc28f9d330e,,False
2025-04-01T20:38:04.930597,destination_info,dev,global,search-replica-global-4,req-c26c03aa21434751,POST,/api/destinations,client-938dda6d,web-app,108.203.235.133,200,100.0,bdb2f24b-3b32-44bb-aaba-c4667bb0a181,True,cc7abd46-c12f-44dc-b904-e6a13fb4d623,,False
2025-03-24T18:59:13.044873,availability_check,test,ap-south,search-primary-ap-south-4,req-606f1c4538cc49ef,GET,/api/availability,client-57c2db02,partner-api,102.4.56.204,200,217.0,,True,f1df10be-54f3-4504-8e54-eeebc4f1b61a,,False
2025-03-23T00:18:35.916731,flight_search,dev,us-east,search-replica-us-east-2,req-40516e594cff416b,GET,/api/search/flights,client-d06ad1a1,mobile-android,148.55.34.128,201,463.0,,False,39fe7aae-03af-4967-8d5d-cb77a7bc24b1,,False
2025-03-21T21:39:18.869732,hotel_search,production,us-east,search-cache-us-east-2,req-740117c8fc2e4c16,POST,/api/search/hotels,client-d09e136e,mobile-android,100.87.91.196,200,275.0,,True,e664f6eb-b72c-4afb-a502-417908c2a2b8,,False
2025-04-01T08:32:43.962247,availability_check,production,eu-central,search-replica-eu-central-3,req-a2a51f686c8d445c,GET,/api/availability,client-f088f3bc,partner-api,7.145.139.53,200,239.0,,True,4a080db9-6d7c-497a-a9e2-0cb9f1551962,,False
2025-04-03T14:43:24.874734,package_search,production,us-west,search-primary-us-west-3,req-47cfb7ba13da41fb,GET,/api/search/packages,client-2c5102e8,partner-api,165.246.7.53,200,465.0,,True,686ec6f5-3ddb-4109-93be-ad0a714c96dc,,False
2025-04-04T21:21:17.957247,package_search,staging,eu-central,search-replica-eu-central-5,req-f781758bb5cc4366,GET,/api/search/packages,client-c3e18fb9,mobile-ios,224.189.96.68,200,579.0,,False,47aee2f1-af82-466f-83c6-5f466424bb70,,False
2025-04-13T13:44:11.924731,availability_check,staging,us-west,search-primary-us-west-1,req-a3408ed33354449b,GET,/api/availability,client-138233a9,mobile-android,147.20.20.232,201,203.0,,True,82e02009-e47e-4925-9a80-b9066c5f7cf6,,False
2025-04-06T01:38:07.402734,flight_search,staging,global,search-primary-global-1,req-ef253ebeac52410e,GET,/api/search/flights,client-79910bd2,internal,118.168.187.215,504,8909.0,c02fc498-27e3-4c49-a678-57c5265d6061,True,406f9375-a3e2-4cb4-8e69-c3e84def4306,,True
2025-03-19T06:47:11.992288,car_rental_search,test,us-west,search-replica-us-west-4,req-35a3f59343444bf2,GET,/api/search/cars,client-d5586b79,internal,47.24.32.73,201,218.0,,False,98d31b64-08fa-4c72-b7a5-382c9f487803,,False
2025-03-19T22:38:25.961236,hotel_search,staging,us-east,search-cache-us-east-4,req-d7ddf9e7abe94240,GET,/api/search/hotels,client-aae18bbc,web-app,98.193.0.160,200,352.0,8616550b-6bfb-4061-8d60-439205ed13b2,True,4c9a60b0-80c1-4a6c-be81-d930ab605bbc,req-c7c488d44eaf402c,False
2025-04-11T21:45:09.927737,package_search,production,global,search-cache-global-4,req-808f4d59a30a4f37,POST,/api/search/packages,client-4c5c01ba,web-app,133.179.117.170,201,484.0,,True,ee3294d4-284e-4fab-b0de-19f85ecec949,,False
2025-04-06T19:38:04.256840,hotel_search,test,us-east,search-cache-us-east-5,req-dfaa33dab5c24dd6,GET,/api/search/hotels,client-fdbda229,internal,88.24.138.169,200,283.0,c19a48e5-dc23-4a81-87d4-a6cdc1b2e222,True,225e7e7c-7c61-4a87-b444-6f01bf92f4a9,req-6bafa52815fd4fa8,False
2025-03-22T02:38:03.924545,flight_search,staging,eu-central,search-cache-eu-central-5,req-7e5a434445394709,GET,/api/search/flights,client-74bcc127,partner-api,135.162.210.39,204,429.0,1fcf257e-efe1-4199-92f2-ccbdc2352c3b,True,c5b6ba8a-4043-4f7a-9a8d-e39c0f674d38,,False
2025-04-15T23:52:20.015287,package_search,staging,ap-south,search-replica-ap-south-2,req-f8ad4709a995476f,GET,/api/search/packages,client-fb3273d4,internal,241.106.24.87,201,401.0,,True,92303987-a8ad-40f3-812a-7a70d0ded144,,False
2025-04-10T16:45:12.032293,availability_check,test,us-east,search-primary-us-east-1,req-72d713b18a2a4940,GET,/api/availability,client-9484e132,partner-api,228.66.194.108,201,163.0,,True,c5ef687c-020c-4fac-b047-6b51c649921b,,False
2025-04-13T12:38:04.344086,destination_info,test,eu-central,search-replica-eu-central-5,req-c2c4d16ec3a044fd,GET,/api/destinations,client-0a53980c,mobile-ios,64.35.212.68,201,98.0,,True,688b802a-ee4d-43e4-b5ae-2f4cb02f6bd0,,False
2025-04-08T15:38:26.777432,availability_check,production,eu-central,search-cache-eu-central-5,req-9e459e0f46dc4f62,GET,/api/availability,client-3e4304b6,mobile-android,167.149.237.9,200,231.0,fc2d93bd-4af7-434b-a888-0c6c172914a9,True,17e119d2-e78f-45d5-ab5b-9e2f5c6473d1,req-bc8d34f6b19a422d,False
2025-04-10T10:21:42.861730,flight_search,staging,eu-central,search-primary-eu-central-5,req-754000f6785041ae,POST,/api/search/flights,client-e8b86716,mobile-ios,49.8.212.72,204,390.0,,True,09314f57-edb9-41ee-918e-1434d3f05213,,False
2025-03-22T08:38:02.063975,destination_info,staging,eu-central,search-cache-eu-central-4,req-edcd2c6c430b4fa6,GET,/api/destinations,client-036f921c,partner-api,119.167.188.24,204,113.0,55cb63c3-3658-40d9-8b9a-445aee8d85a7,True,327b46c6-cffc-4124-ab88-91b9c3424fef,,False
2025-04-11T22:29:31.078870,package_search,dev,us-east,search-primary-us-east-3,req-d974e1eff5f242ec,GET,/api/search/packages,client-7450c465,internal,188.163.5.147,200,99.0,,True,38d6bea7-50be-4d3f-828c-99423ac17cf5,,True
2025-03-21T15:38:11.444579,car_rental_search,test,eu-central,search-replica-eu-central-4,req-52e2053b5a084128,POST,/api/search/cars,client-e30f7f52,partner-api,39.155.14.79,201,221.0,e7edfc61-b645-4d25-8dcb-bca383b5d000,True,5bd888c3-ce1f-4d4e-be88-00839228d06b,req-8d58f739e9734145,False
2025-04-08T07:09:27.926737,flight_search,dev,us-west,search-cache-us-west-3,req-df7803a03efc46bb,POST,/api/search/flights,client-a71d01e1,mobile-ios,125.209.155.143,201,354.0,,True,58da75f4-6435-4c61-a1db-4b082e9d1a3b,,False
2025-04-08T23:34:06.885739,hotel_search,test,ap-south,search-primary-ap-south-2,req-1842953185104b88,GET,/api/search/hotels,client-c2078ef9,internal,81.4.90.22,200,249.0,,True,f81bb9f7-68c9-4cba-b005-aafcae785845,,False
2025-04-10T13:38:24.577381,hotel_search,staging,us-west,search-cache-us-west-1,req-bfe730812f544b43,GET,/api/search/hotels,client-30e56ea0,mobile-ios,99.104.133.75,201,280.0,,True,ff76ae59-8589-45ee-8042-41624b09c584,req-dba0be597e60403c,False
2025-03-27T05:27:54.087872,hotel_search,staging,eu-central,search-primary-eu-central-3,req-b51306ad17804f80,POST,/api/search/hotels,client-6fe62e86,partner-api,12.86.176.40,500,284.0,,True,fb482be1-229f-49f2-94a7-e4024fe59828,,True
2025-03-25T00:45:30.043874,flight_search,staging,ap-south,search-cache-ap-south-4,req-d27f207807c0453c,GET,/api/search/flights,client-19141303,mobile-android,210.245.199.188,204,474.0,,True,11f1bdf8-60e9-48c5-9a1c-921c2903dace,,False
2025-03-23T04:38:03.347790,hotel_search,staging,ap-south,search-primary-ap-south-5,req-fedad89d33a74a13,GET,/api/search/hotels,client-8fef4091,mobile-android,146.122.248.229,201,318.0,99cef395-abe8-46ed-959b-8e7886411d0a,True,96ae617d-9ace-472f-98f5-1442458326d1,req-a0141155dfa04000,False
2025-04-02T07:38:03.935218,destination_info,production,global,search-replica-global-2,req-930e28f9eae24149,GET,/api/destinations,client-2c453cf5,partner-api,192.175.106.96,204,113.0,de1964f7-352b-4808-bd67-6ab2e2a7f2bb,True,2a666f82-a9a6-4a3a-9933-72ecf6efa180,,False
2025-04-13T04:38:38.652799,availability_check,dev,ap-south,search-replica-ap-south-3,req-69b05fa981e94166,GET,/api/availability,client-8816b28d,internal,233.182.168.56,201,225.0,d7c087bc-ec62-491a-8afd-0f5401d7240b,True,93fbbc5f-6548-4854-91e3-8894b276ccd5,req-c1dd5bf74bb04e04,False
2025-03-22T12:38:15.229505,package_search,dev,ap-south,search-cache-ap-south-3,req-3765dfaf3ca8437c,GET,/api/search/packages,client-3ddebd58,mobile-ios,13.4.151.155,200,4021.0,0420a30a-599b-459b-ba33-3f3395f4517b,True,199ebb7a-0e22-4e48-b07c-22e339ddae71,req-d2c90851f1ec4249,True
2025-03-28T04:11:36.069870,destination_info,dev,eu-central,search-primary-eu-central-5,req-fded1ce085424a4f,GET,/api/destinations,client-e57bf2b5,web-app,222.236.161.111,201,83.0,,False,0052efca-07ee-4b84-860d-4a25e417cebf,,False
2025-04-14T19:38:02.070332,destination_info,production,ap-south,search-replica-ap-south-4,req-082c44603498462e,POST,/api/destinations,client-efb42d47,mobile-android,107.104.236.92,204,117.0,,True,01bac0d4-f663-445a-b949-525af9f39703,,False
2025-04-03T00:38:21.152399,car_rental_search,dev,global,search-cache-global-3,req-d29aa593b6034632,GET,/api/search/cars,client-9c07aa6f,mobile-android,11.211.215.24,201,185.0,079651b9-f314-4dc7-85cb-53fba6e99cd1,True,9032e0a0-107e-47bb-b82d-c296352d9a12,req-4fd44f53b3c34c0d,False
2025-04-04T14:55:12.974247,hotel_search,dev,us-east,search-primary-us-east-2,req-4beaa381180e498c,POST,/api/search/hotels,client-b8d2e7c2,partner-api,17.6.42.53,200,307.0,,True,d9ea9e2e-31b4-4942-8ab2-02aa5201ef2b,,False
2025-03-28T03:48:21.910731,hotel_search,production,eu-central,search-replica-eu-central-3,req-c962389090884e30,GET,/api/search/hotels,client-53ab9f0f,internal,168.173.21.57,200,327.0,,True,04590ff8-c51c-4950-86a4-62366b54e8d7,,False
2025-04-12T08:38:23.482741,hotel_search,dev,us-east,search-primary-us-east-3,req-2e62ca29a01a464a,POST,/api/search/hotels,client-e0c833ef,partner-api,138.191.4.252,201,333.0,24e12b36-2b28-4daa-bcd7-1d02b94aa21c,True,084b08c5-4315-4ea6-9db9-1e5567659b6c,req-62bd10a1c2304a53,False
2025-04-02T07:38:21.725049,hotel_search,test,global,search-cache-global-4,req-90896e9e9dcc4b8e,GET,/api/search/hotels,client-e6331d5e,partner-api,22.249.212.126,204,356.0,de1964f7-352b-4808-bd67-6ab2e2a7f2bb,True,2a666f82-a9a6-4a3a-9933-72ecf6efa180,req-c91871ba00654320,False
2025-03-20T08:20:33.059872,availability_check,dev,eu-central,search-cache-eu-central-4,req-b051486dcfa44e0f,GET,/api/availability,client-a68967df,mobile-ios,38.24.221.93,201,183.0,,True,59f650cb-d96f-40c7-a582-865d06f9ff03,,False
2025-03-22T02:38:14.132221,flight_search,staging,global,search-primary-global-4,req-26375b0dea5a463d,GET,/api/search/flights,client-bf04df2a,mobile-android,170.240.223.126,200,326.0,b76e95da-f3dd-46aa-aa8e-9ed5465301f9,True,26df8480-2b23-4608-be59-fdaf9686dcaf,req-cdbfffcfece74dfa,False
2025-03-23T12:46:53.881731,destination_info,production,global,search-replica-global-5,req-53c170dc04174668,GET,/api/destinations,client-910f89db,mobile-android,74.234.27.143,201,90.0,,True,381d31fb-42a5-4c25-b7fc-6b473e1ee18f,,False
2025-04-05T19:38:02.770264,destination_info,dev,ap-south,search-cache-ap-south-2,req-18c66029a68544f2,GET,/api/destinations,client-10b7a9e7,web-app,32.134.151.66,200,720.0,2ffd9a01-bfd1-4925-8105-4e65eaee8e65,True,e7a7b422-a359-4e8f-9250-4ccbb127dde9,,True
2025-04-08T14:43:09.048870,availability_check,production,us-east,search-replica-us-east-3,req-5736cc7b36bf473f,GET,/api/availability,client-d2990f32,partner-api,192.255.138.72,503,784.0,,True,42bde418-6b51-4efb-88b2-f317a095d9d2,,False
2025-03-21T15:23:30.997288,flight_search,staging,ap-south,search-replica-ap-south-5,req-e97177ba4e9e4e31,POST,/api/search/flights,client-c3bf6fb4,web-app,140.110.244.205,200,349.0,,True,8e60e19f-e243-4667-b7eb-0402144be60a,,False
